,index,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,brand
4774,2308,Ioniq,2020,24995,Automatic,2501,Hybrid,135,62.8,1.6,Hyundi
4775,4417,Tucson,2016,11199,Manual,69894,Diesel,30,61.7,1.7,Hyundi
4776,2076,I10,2017,7500,Manual,22795,Petrol,30,57.7,1.2,Hyundi
4777,2686,I10,2018,8190,Manual,2451,Petrol,145,60.1,1.0,Hyundi
4778,1115,Ioniq,2019,21780,Automatic,4489,Hybrid,135,62.8,1.6,Hyundi
4779,3560,IX20,2018,12000,Automatic,13000,Petrol,150,43.5,1.6,Hyundi
4780,2721,I10,2017,7700,Manual,24437,Petrol,145,60.1,1.0,Hyundi
4781,2877,Kona,2018,14995,Manual,6933,Petrol,150,44.1,1.0,Hyundi
4782,949,I10,2020,11670,Manual,101,Petrol,145,56.5,1.0,Hyundi
4783,1226,IX20,2018,11490,Manual,25833,Petrol,145,50.4,1.4,Hyundi
4784,1963,Ioniq,2019,21000,Automatic,2479,Hybrid,135,78.5,1.6,Hyundi
4785,1262,Tucson,2019,25499,Automatic,2003,Hybrid,145,50.4,1.6,Hyundi
4786,1540,I10,2017,11000,Semi-Auto,12536,Petrol,145,47.9,1.2,Hyundi
4787,4840,I30,2015,7185,Manual,44236,Diesel,0,78.4,1.6,Hyundi
4788,4222,IX35,2014,8999,Manual,36189,Diesel,150,53.3,1.7,Hyundi
4789,1363,Ioniq,2018,18310,Automatic,6259,Hybrid,135,78.5,1.6,Hyundi
4790,417,IX35,2015,8298,Manual,64925,Diesel,165,51.4,2.0,Hyundi
4791,449,I30,2015,7498,Manual,38884,Petrol,150,48.7,1.4,Hyundi
4792,4654,I10,2015,7695,Automatic,15000,Petrol,160,45.6,1.2,Hyundi
4793,4583,Tucson,2016,16250,Automatic,38340,Diesel,240,43.5,2.0,Hyundi
4794,4647,Ioniq,2017,13600,Automatic,22431,Hybrid,135,78.5,1.6,Hyundi
4795,60,IX20,2013,6000,Manual,42320,Petrol,145,45.6,1.4,Hyundi
4796,4612,Ioniq,2019,17999,Automatic,3000,Hybrid,135,78.5,1.6,Hyundi
4797,2970,I10,2014,5989,Manual,24986,Petrol,30,57.6,1.2,Hyundi
4798,2507,Tucson,2017,12991,Manual,10320,Diesel,30,61.7,1.7,Hyundi
4799,4472,I30,2013,7199,Automatic,37438,Diesel,160,51.4,1.6,Hyundi
4800,1284,Tucson,2016,11998,Manual,31022,Diesel,30,61.7,1.7,Hyundi
4801,1131,IX20,2013,6995,Automatic,50150,Petrol,200,43.6,1.6,Hyundi
4802,3782,Tucson,2019,16390,Manual,10,Petrol,145,35.3,1.6,Hyundi
4803,4403,Tucson,2017,11698,Manual,13673,Petrol,145,44.8,1.6,Hyundi
4804,4230,Tucson,2019,16195,Manual,4270,Petrol,145,34.9,1.6,Hyundi
4805,1489,Tucson,2017,10998,Manual,36571,Diesel,30,61.7,1.7,Hyundi
4806,1856,I30,2017,9990,Manual,48499,Diesel,150,74.3,1.6,Hyundi
4807,1906,Ioniq,2020,20990,Automatic,3140,Hybrid,140,62.8,1.6,Hyundi
4808,4205,I30,2013,4495,Manual,88000,Diesel,0,76.3,1.6,Hyundi
4809,889,Tucson,2016,11950,Manual,49029,Diesel,30,61.7,1.7,Hyundi
4810,275,Tucson,2017,14498,Manual,37587,Diesel,145,54.3,2.0,Hyundi
4811,2516,Tucson,2018,14995,Manual,18423,Petrol,145,34.9,1.6,Hyundi
4812,2531,Tucson,2017,14420,Semi-Auto,28979,Diesel,125,57.6,1.7,Hyundi
4813,3039,I20,2017,8999,Manual,25165,Petrol,145,65.7,1.0,Hyundi
4814,1103,Ioniq,2019,16498,Automatic,7192,Hybrid,140,78.5,1.6,Hyundi
4815,2616,Tucson,2019,17490,Semi-Auto,17452,Petrol,150,36.2,1.6,Hyundi
4816,1866,Tucson,2016,13490,Manual,23992,Diesel,30,61.7,1.7,Hyundi
4817,542,I10,2013,3491,Manual,48000,Petrol,20,61.4,1.2,Hyundi
4818,307,Tucson,2017,13998,Manual,19372,Diesel,150,61.7,1.7,Hyundi
4819,4268,Tucson,2015,13000,Manual,7900,Diesel,30,61.7,1.7,Hyundi
4820,742,Tucson,2019,15498,Manual,12230,Petrol,150,34.9,1.6,Hyundi
4821,3035,Santa Fe,2019,31441,Automatic,4000,Diesel,145,42.8,2.2,Hyundi
4822,1443,I20,2016,7760,Manual,20934,Petrol,30,56.5,1.2,Hyundi
4823,2285,I10,2019,9298,Manual,1497,Petrol,145,49.6,1.0,Hyundi
4824,745,Tucson,2018,15295,Manual,16662,Petrol,145,34.9,1.6,Hyundi
4825,4187,Kona,2019,19995,Semi-Auto,25,Petrol,145,37.7,1.6,Hyundi
4826,1427,I20,2016,8111,Manual,19578,Petrol,30,55.4,1.2,Hyundi
4827,1124,I30,2019,24970,Manual,1500,Petrol,145,34.0,2.0,Hyundi
4828,1004,I20,2017,7291,Manual,35832,Petrol,145,55.4,1.2,Hyundi
4829,1976,I30,2018,11000,Manual,13406,Petrol,150,56.5,1.0,Hyundi
4830,1009,I30,2013,5995,Manual,59382,Petrol,160,46.0,1.4,Hyundi
4831,693,Veloster,2013,6495,Manual,46436,Petrol,160,43.5,1.6,Hyundi
4832,2371,Ioniq,2017,16999,Automatic,11062,Hybrid,0,78.5,1.6,Hyundi
4833,2726,I30,2017,12400,Manual,15814,Petrol,145,52.3,1.4,Hyundi
4834,793,Ioniq,2019,17195,Automatic,6437,Hybrid,135,78.5,1.6,Hyundi
4835,650,I20,2017,7485,Manual,21043,Petrol,30,58.9,1.2,Hyundi
4836,1350,I30,2019,14990,Manual,988,Petrol,145,45.6,1.0,Hyundi
4837,2712,I20,2019,12480,Manual,3111,Petrol,145,47.9,1.0,Hyundi
4838,3462,I20,2016,7500,Manual,8000,Petrol,20,60.1,1.2,Hyundi
4839,2625,Tucson,2019,24990,Automatic,2324,Hybrid,145,50.4,1.6,Hyundi
4840,924,Tucson,2017,12798,Manual,41342,Diesel,30,61.7,1.7,Hyundi
4841,3471,I10,2017,7291,Manual,13787,Petrol,145,60.1,1.0,Hyundi
4842,1242,Tucson,2018,17782,Semi-Auto,12037,Petrol,145,39.8,1.6,Hyundi
4843,4512,Tucson,2016,12500,Automatic,32184,Diesel,125,57.6,1.7,Hyundi
4844,4704,IX35,2011,7990,Manual,32148,Diesel,205,48.7,2.0,Hyundi
4845,308,I10,2017,6498,Manual,23455,Petrol,20,60.1,1.0,Hyundi
4846,2765,I20,2019,9295,Manual,15216,Petrol,145,46.3,1.2,Hyundi
4847,2305,I10,2017,6995,Manual,21786,Petrol,145,60.1,1.0,Hyundi
4848,266,I40,2014,7498,Manual,51515,Diesel,30,62.8,1.7,Hyundi
4849,4766,Tucson,2018,21999,Manual,8462,Petrol,145,35.8,1.6,Hyundi
4850,821,I30,2017,11799,Manual,16853,Diesel,0,74.3,1.6,Hyundi
4851,2040,I10,2017,8690,Manual,9966,Petrol,145,57.7,1.2,Hyundi
4852,1364,Tucson,2018,16990,Semi-Auto,32482,Diesel,145,57.7,1.7,Hyundi
4853,3747,Tucson,2019,18790,Semi-Auto,9854,Petrol,145,36.2,1.6,Hyundi
4854,648,IX20,2018,10475,Automatic,12914,Petrol,145,43.5,1.6,Hyundi
4855,3624,I10,2014,4890,Manual,39120,Petrol,20,60.1,1.0,Hyundi
4856,34,I20,2017,11400,Automatic,12661,Petrol,145,44.1,0.0,Hyundi
4857,285,I30,2013,5998,Manual,59039,Diesel,0,74.3,1.6,Hyundi
4858,615,Tucson,2016,11498,Manual,52938,Diesel,30,61.7,1.7,Hyundi
4859,3072,I30,2015,8979,Automatic,28828,Petrol,205,41.5,1.6,Hyundi
4860,1817,I10,2019,9190,Manual,100,Petrol,145,60.1,1.0,Hyundi
4861,1738,Tucson,2016,13292,Manual,69332,Diesel,145,54.3,2.0,Hyundi
4862,4618,I10,2013,4295,Manual,27000,Petrol,20,61.4,1.2,Hyundi
4863,393,I30,2013,5995,Manual,42786,Petrol,145,47.1,1.4,Hyundi
4864,53,Tucson,2016,11300,Manual,37993,Diesel,30,61.7,0.0,Hyundi
4865,2803,IX20,2019,11994,Manual,7887,Petrol,150,37.2,1.6,Hyundi
4866,4133,Ioniq,2019,18695,Automatic,17212,Hybrid,135,78.5,1.6,Hyundi
4867,4706,I10,2016,6850,Manual,32005,Petrol,30,57.6,1.2,Hyundi
4868,4655,I20,2012,4995,Manual,39000,Petrol,30,57.6,1.2,Hyundi
4869,4235,IX20,2015,7000,Manual,19705,Petrol,125,50.4,1.4,Hyundi
4870,3250,Kona,2019,15995,Manual,9000,Petrol,145,44.1,1.0,Hyundi
4871,1670,Kona,2020,14490,Manual,1458,Petrol,150,44.8,1.0,Hyundi
4872,4073,Tucson,2019,25499,Semi-Auto,4899,Petrol,145,35.8,1.6,Hyundi
4873,910,I10,2019,7995,Manual,14614,Petrol,145,60.1,1.0,Hyundi
4874,4364,Tucson,2017,11650,Manual,34794,Diesel,30,61.7,1.7,Hyundi
4875,2791,I10,2017,9495,Semi-Auto,12000,Petrol,150,47.9,1.2,Hyundi
4876,1596,Tucson,2017,16000,Manual,17177,Diesel,30,61.7,1.7,Hyundi
4877,456,Tucson,2017,12998,Manual,6318,Petrol,160,44.8,1.6,Hyundi
4878,1368,Kona,2018,15990,Manual,9106,Petrol,145,44.1,1.0,Hyundi
4879,1697,I10,2018,8750,Manual,18382,Petrol,145,57.7,1.2,Hyundi
4880,71,I10,2017,7600,Manual,15618,Petrol,145,60.1,1.0,Hyundi
4881,4292,I10,2015,5300,Manual,47660,Petrol,20,60.1,0.0,Hyundi
4882,4004,Ioniq,2020,20999,Automatic,8000,Hybrid,140,62.8,1.6,Hyundi
4883,130,I10,2012,3799,Manual,56582,Petrol,20,61.4,1.2,Hyundi
4884,1109,Santa Fe,2019,35495,Semi-Auto,25,Diesel,145,39.8,2.2,Hyundi
4885,4593,I10,2016,9350,Automatic,2900,Petrol,135,47.9,1.2,Hyundi
4886,3587,Tucson,2017,16929,Semi-Auto,24163,Diesel,125,57.6,1.7,Hyundi
4887,3374,I20,2020,12795,Manual,644,Petrol,145,46.3,1.2,Hyundi
4888,1808,Tucson,2019,25490,Manual,3210,Hybrid,145,48.7,1.6,Hyundi
4889,3303,Santa Fe,2020,36895,Semi-Auto,50,Diesel,145,39.2,2.2,Hyundi
4890,2044,Ioniq,2019,18600,Semi-Auto,10391,Hybrid,135,78.5,1.6,Hyundi
4891,3847,I20,2018,12354,Automatic,24448,Petrol,150,45.6,1.4,Hyundi
4892,1764,I20,2016,7821,Manual,33322,Petrol,20,62.8,1.0,Hyundi
4893,341,Tucson,2018,17998,Manual,7874,Diesel,145,48.7,1.6,Hyundi
4894,1802,IX20,2016,8189,Manual,28500,Petrol,125,50.4,1.4,Hyundi
4895,3136,I10,2019,9495,Manual,4000,Petrol,145,49.6,1.0,Hyundi
4896,3600,Tucson,2018,16394,Manual,19500,Petrol,145,38.7,1.6,Hyundi
4897,190,Tucson,2019,15498,Manual,12077,Petrol,145,34.9,1.6,Hyundi
4898,3681,Ioniq,2019,23991,Automatic,5500,Hybrid,135,78.5,1.6,Hyundi
4899,684,Kona,2018,14995,Manual,12407,Petrol,145,52.3,1.0,Hyundi
4900,4717,I40,2012,7495,Automatic,68132,Diesel,200,47.1,1.7,Hyundi
4901,4376,I20,2014,4495,Manual,72506,Petrol,30,57.6,1.2,Hyundi
4902,3330,Tucson,2018,15850,Manual,4755,Petrol,145,34.9,1.6,Hyundi
4903,1824,Tucson,2019,21490,Manual,101,Petrol,145,34.9,1.6,Hyundi
4904,1849,I10,2017,6298,Manual,41592,Petrol,145,60.1,1.0,Hyundi
4905,953,I20,2014,5495,Manual,33508,Petrol,30,57.6,1.2,Hyundi
4906,2511,Santa Fe,2019,32750,Automatic,4995,Diesel,145,39.8,2.2,Hyundi
4907,3888,Tucson,2018,15314,Manual,14653,Petrol,145,34.9,1.6,Hyundi
4908,2907,I10,2019,10169,Manual,642,Petrol,145,49.6,1.0,Hyundi
4909,1446,I30,2019,14990,Manual,1247,Petrol,145,45.6,1.0,Hyundi
4910,3785,Tucson,2019,23991,Semi-Auto,10,Petrol,145,36.2,1.6,Hyundi
4911,555,I30,2015,6998,Manual,30010,Petrol,150,47.1,1.4,Hyundi
4912,2342,Tucson,2016,12498,Manual,21037,Diesel,30,61.7,1.7,Hyundi
4913,4814,Tucson,2015,10998,Manual,47284,Diesel,30,61.7,1.7,Hyundi
4914,4470,I10,2012,3491,Manual,67365,Petrol,20,61.4,1.2,Hyundi
4915,4613,Ioniq,2017,14999,Automatic,23000,Hybrid,0,78.5,1.6,Hyundi
4916,1147,IX20,2018,10350,Manual,10612,Petrol,150,50.4,1.4,Hyundi
4917,4161,Tucson,2019,16995,Manual,1430,Petrol,150,34.9,1.6,Hyundi
4918,803,Kona,2019,14785,Manual,15113,Petrol,145,44.1,1.0,Hyundi
4919,1689,I20,2014,5995,Manual,22084,Petrol,30,57.6,1.2,Hyundi
4920,312,I800,2018,15498,Automatic,34889,Diesel,145,28.0,2.5,Hyundi
4921,1613,I10,2017,7000,Manual,30367,Petrol,145,57.7,1.2,Hyundi
4922,2581,I10,2018,7890,Manual,4500,Petrol,145,60.1,1.0,Hyundi
4923,610,I10,2018,8994,Manual,19087,Petrol,145,60.1,1.0,Hyundi
4924,3678,Tucson,2018,14751,Manual,11290,Petrol,145,44.8,1.6,Hyundi
4925,4012,I20,2019,9699,Manual,14051,Petrol,145,46.3,1.2,Hyundi
4926,1285,I30,2017,10299,Semi-Auto,30335,Diesel,145,68.9,1.6,Hyundi
4927,3501,Tucson,2016,12995,Manual,50299,Diesel,30,61.7,1.7,Hyundi
4928,4515,Santa Fe,2016,15899,Automatic,51849,Diesel,235,42.2,2.2,Hyundi
4929,1783,I800,2019,24995,Manual,100,Diesel,145,31.7,2.5,Hyundi
4930,4724,I40,2013,6495,Manual,66300,Diesel,150,55.4,1.7,Hyundi
4931,1407,I10,2017,6820,Manual,28585,Petrol,145,60.1,1.0,Hyundi
4932,1272,I10,2015,6490,Manual,14787,Petrol,30,57.6,1.2,Hyundi
4933,2557,IX20,2017,9490,Manual,6380,Petrol,145,50.4,1.4,Hyundi
4934,2682,I20,2019,11450,Manual,5000,Petrol,145,47.9,1.0,Hyundi
4935,1833,I10,2017,7290,Manual,12351,Petrol,145,60.1,1.0,Hyundi
4936,1895,Ioniq,2018,15490,Automatic,32228,Hybrid,135,78.5,1.6,Hyundi
4937,8,I30,2018,10399,Automatic,38082,Petrol,145,51.4,1.4,Hyundi
4938,2858,Tucson,2019,23795,Manual,3000,Hybrid,145,51.4,1.6,Hyundi
4939,1357,I10,2015,7595,Semi-Auto,10457,Petrol,145,47.9,1.2,Hyundi
4940,2748,Kona,2019,20495,Semi-Auto,5521,Petrol,145,34.0,1.6,Hyundi
4941,3269,I10,2015,6495,Manual,18394,Petrol,30,57.6,1.2,Hyundi
4942,4373,Tucson,2017,14500,Manual,4566,Diesel,30,61.7,1.7,Hyundi
4943,2382,Kona,2019,17650,Manual,5386,Petrol,145,44.1,1.0,Hyundi
4944,3346,I10,2017,7350,Manual,6875,Petrol,150,60.1,1.0,Hyundi
4945,472,Tucson,2016,12798,Manual,35696,Diesel,30,61.7,1.7,Hyundi
4946,2378,I10,2017,5995,Manual,44013,Petrol,145,60.1,1.0,Hyundi
4947,404,Kona,2018,13998,Manual,18911,Petrol,145,52.3,1.0,Hyundi
4948,1607,I10,2015,6995,Manual,12500,Petrol,30,57.6,1.2,Hyundi
4949,3935,I10,2018,9297,Semi-Auto,17356,Petrol,150,47.9,1.2,Hyundi
4950,2771,Tucson,2020,25995,Semi-Auto,985,Petrol,145,35.8,1.6,Hyundi
4951,3929,Tucson,2018,14690,Manual,15759,Petrol,145,44.8,1.6,Hyundi
4952,2118,I30,2016,10270,Semi-Auto,15850,Diesel,20,72.4,1.6,Hyundi
4953,2356,I10,2017,6798,Manual,30010,Petrol,145,60.1,1.0,Hyundi
4954,4554,IX35,2011,6975,Manual,42000,Diesel,205,47.9,2.0,Hyundi
4955,1888,I40,2016,8490,Manual,47613,Diesel,20,67.3,1.7,Hyundi
4956,1035,Santa Fe,2019,32995,Semi-Auto,1642,Diesel,150,39.8,2.2,Hyundi
4957,4420,Santa Fe,2016,16499,Automatic,29448,Diesel,260,41.5,2.2,Hyundi
4958,4437,I40,2015,7357,Manual,56577,Diesel,30,65.7,1.7,Hyundi
4959,2618,Tucson,2015,13369,Manual,29083,Diesel,125,58.9,2.0,Hyundi
4960,1248,Ioniq,2019,17480,Automatic,5047,Hybrid,135,78.5,1.6,Hyundi
4961,3617,Tucson,2019,15792,Manual,16449,Petrol,145,34.9,1.6,Hyundi
4962,4589,I10,2018,6999,Manual,11248,Petrol,145,60.1,1.0,Hyundi
4963,1911,Kona,2018,12695,Manual,10569,Petrol,145,52.3,1.0,Hyundi
4964,2694,I20,2020,14400,Manual,1,Petrol,145,46.3,1.2,Hyundi
4965,1075,I10,2016,5722,Manual,44965,Petrol,30,57.6,1.2,Hyundi
4966,3590,I20,2019,10871,Manual,8114,Petrol,150,46.3,1.2,Hyundi
4967,2270,IX35,2013,6998,Manual,46245,Diesel,145,48.7,1.7,Hyundi
4968,2886,I30,2019,23995,Manual,21,Petrol,150,34.0,2.0,Hyundi
4969,353,I20,2016,7398,Manual,19230,Petrol,30,55.4,1.2,Hyundi
4970,4111,Kona,2019,13849,Manual,10384,Petrol,145,44.1,1.0,Hyundi
4971,2066,Tucson,2017,14698,Semi-Auto,37241,Diesel,125,57.6,1.7,Hyundi
4972,2418,I20,2013,4950,Manual,47602,Petrol,30,57.6,1.2,Hyundi
4973,13417,C Class,2019,25495,Semi-Auto,5947,Petrol,,,1.6,Merc
4974,15828,C Class,2019,28499,Semi-Auto,2524,Petrol,,,1.5,Merc
4975,1480,E Class,2017,25995,Automatic,22000,Diesel,145.0,70.6,2.0,Merc
4976,16279,C Class,2016,19100,Automatic,49335,Diesel,,,2.1,Merc
4977,9259,C Class,2019,20299,Semi-Auto,14298,Petrol,145.0,46.3,1.5,Merc
4978,4845,C Class,2020,31480,Semi-Auto,19,Diesel,145.0,64.2,2.0,Merc
4979,16009,C Class,2017,21999,Automatic,14709,Petrol,,,2.0,Merc
4980,3349,C Class,2020,30480,Semi-Auto,16,Diesel,145.0,64.2,2.0,Merc
4981,3509,C Class,2016,13498,Manual,32174,Diesel,20.0,70.6,2.1,Merc
4982,1920,C Class,2017,18340,Semi-Auto,38609,Diesel,30.0,64.2,2.1,Merc
4983,4258,GLA Class,2015,19995,Semi-Auto,12475,Diesel,125.0,55.4,2.1,Merc
4984,8867,A Class,2020,24729,Semi-Auto,1000,Diesel,145.0,67.3,1.5,Merc
4985,1892,GLE Class,2019,51990,Semi-Auto,2800,Diesel,145.0,32.8,3.0,Merc
4986,8131,C Class,2018,28199,Semi-Auto,9252,Diesel,145.0,54.3,2.0,Merc
4987,14588,C Class,2017,16092,Semi-Auto,48000,Diesel,,,2.1,Merc
4988,11212,C Class,2018,19399,Automatic,9047,Diesel,145.0,60.1,2.1,Merc
4989,14899,C Class,2019,25899,Semi-Auto,3780,Petrol,,,2.0,Merc
4990,12756,CLS Class,2012,10990,Automatic,107000,Diesel,205.0,46.3,3.0,Merc
4991,15643,C Class,2019,20599,Semi-Auto,13004,Diesel,,,2.0,Merc
4992,1995,C Class,2015,15542,Semi-Auto,49436,Diesel,30.0,62.8,2.1,Merc
4993,5269,E Class,2019,42995,Semi-Auto,4350,Diesel,145.0,47.1,3.0,Merc
4994,6697,C Class,2016,19999,Semi-Auto,17807,Petrol,125.0,51.4,2.0,Merc
4995,5712,C Class,2018,23995,Semi-Auto,12137,Diesel,145.0,67.3,2.1,Merc
4996,3999,A Class,2017,15691,Manual,20875,Diesel,145.0,65.7,2.1,Merc
4997,2318,GLC Class,2016,24741,Semi-Auto,42300,Diesel,125.0,56.5,2.1,Merc
4998,1575,C Class,2016,16700,Automatic,23539,Diesel,30.0,64.2,2.1,Merc
4999,14079,C Class,2017,15450,Semi-Auto,36368,Diesel,,,2.1,Merc
5000,1385,C Class,2014,12750,Semi-Auto,74000,Diesel,30.0,62.8,2.1,Merc
5001,15730,C Class,2016,18799,Semi-Auto,26428,Diesel,,,2.1,Merc
5002,10592,A Class,2019,18748,Automatic,11426,Diesel,145.0,68.9,1.5,Merc
5003,15364,C Class,2019,20449,Semi-Auto,13865,Diesel,,,2.0,Merc
5004,16745,C Class,2019,24590,Automatic,11368,Diesel,,,1.6,Merc
5005,11953,E Class,2019,23480,Automatic,18810,Petrol,145.0,42.2,2.0,Merc
5006,11210,C Class,2013,10699,Automatic,57062,Diesel,145.0,54.3,2.1,Merc
5007,12892,E Class,2016,18750,Automatic,33500,Diesel,20.0,67.3,2.0,Merc
5008,7991,A Class,2016,26789,Semi-Auto,39044,Petrol,200.0,40.9,2.0,Merc
5009,1355,GLE Class,2016,7750,Semi-Auto,77456,Diesel,235.0,42.8,3.0,Merc
5010,9863,GL Class,2017,27990,Automatic,24000,Diesel,200.0,47.9,2.1,Merc
5011,5866,GLA Class,2020,26880,Semi-Auto,319,Petrol,145.0,44.8,1.6,Merc
5012,1382,A Class,2016,15750,Semi-Auto,52964,Diesel,20.0,67.3,2.1,Merc
5013,7258,GLE Class,2019,57799,Semi-Auto,1706,Diesel,145.0,32.5,2.9,Merc
5014,15538,C Class,2020,36209,Semi-Auto,1000,Petrol,,,2.0,Merc
5015,14493,C Class,2019,29480,Semi-Auto,34,Petrol,,,1.5,Merc
5016,16827,C Class,2019,28980,Automatic,5500,Diesel,,,2.0,Merc
5017,13662,C Class,2019,27998,Semi-Auto,10134,Diesel,,,2.0,Merc
5018,1557,GLC Class,2017,27498,Semi-Auto,23351,Diesel,145.0,56.5,2.1,Merc
5019,14520,C Class,2019,25780,Semi-Auto,14843,Diesel,,,2.0,Merc
5020,5140,E Class,2019,32670,Semi-Auto,5820,Diesel,145.0,70.6,2.0,Merc
5021,7641,C Class,2019,26000,Semi-Auto,6878,Petrol,150.0,47.1,1.5,Merc
5022,13958,C Class,2019,24780,Semi-Auto,13539,Diesel,,,2.0,Merc
5023,16517,C Class,2016,14999,Automatic,59243,Diesel,,,2.1,Merc
5024,13348,C Class,2014,14490,Semi-Auto,59884,Diesel,,,2.1,Merc
5025,13946,C Class,2019,28780,Semi-Auto,26075,Petrol,,,1.5,Merc
5026,6669,X-CLASS,2019,24945,Automatic,500,Diesel,260.0,35.8,2.3,Merc
5027,4233,V Class,2019,38995,Semi-Auto,14086,Diesel,145.0,45.6,2.2,Merc
5028,2710,E Class,2019,24510,Automatic,14885,Diesel,145.0,72.4,2.0,Merc
5029,5198,GLC Class,2020,40980,Semi-Auto,19,Diesel,145.0,40.9,2.0,Merc
5030,11878,A Class,2013,9450,Manual,53000,Diesel,30.0,62.8,1.8,Merc
5031,4838,A Class,2017,16480,Semi-Auto,11456,Diesel,20.0,70.6,2.1,Merc
5032,15363,C Class,2019,25799,Semi-Auto,11056,Petrol,,,1.5,Merc
5033,2447,C Class,2018,27622,Semi-Auto,8984,Petrol,145.0,44.1,1.5,Merc
5034,2878,GLC Class,2019,35980,Semi-Auto,16,Diesel,145.0,44.8,2.0,Merc
5035,11161,C Class,2016,11000,Manual,100950,Diesel,20.0,65.7,2.1,Merc
5036,14916,C Class,2019,42490,Semi-Auto,8806,Petrol,,,3.0,Merc
5037,12055,E Class,2018,21500,Automatic,32131,Diesel,145.0,72.4,2.0,Merc
5038,13595,C Class,2019,28810,Automatic,2695,Diesel,,,2.0,Merc
5039,13242,C Class,2019,24498,Semi-Auto,15838,Diesel,,,2.0,Merc
5040,1241,CL Class,2015,17998,Semi-Auto,28235,Diesel,30.0,62.8,2.1,Merc
5041,12210,E Class,2017,19000,Automatic,28950,Diesel,150.0,67.3,2.0,Merc
5042,15946,C Class,2015,10995,Semi-Auto,58734,Diesel,,,2.1,Merc
5043,3488,GLA Class,2018,20799,Semi-Auto,11370,Diesel,145.0,56.5,2.1,Merc
5044,14783,C Class,2017,44520,Automatic,12450,Petrol,,,4.0,Merc
5045,4036,B Class,2019,21990,Manual,50,Petrol,145.0,44.8,1.3,Merc
5046,16880,C Class,2002,3690,Automatic,20000,Petrol,,,2.6,Merc
5047,16849,C Class,2013,11995,Automatic,40000,Diesel,,,2.1,Merc
5048,1623,A Class,2018,19998,Semi-Auto,4888,Petrol,145.0,53.3,1.3,Merc
5049,1067,A Class,2016,19798,Automatic,17567,Petrol,200.0,42.8,2.0,Merc
5050,4289,A Class,2019,23900,Semi-Auto,12678,Petrol,145.0,53.3,1.3,Merc
5051,14228,C Class,2019,32499,Automatic,2767,Diesel,,,2.0,Merc
5052,13836,C Class,2017,19980,Semi-Auto,38515,Diesel,,,2.1,Merc
5053,3719,GLA Class,2016,18995,Semi-Auto,37279,Petrol,200.0,43.5,2.0,Merc
5054,16864,C Class,2018,20250,Automatic,84205,Diesel,,,1.6,Merc
5055,5396,E Class,2017,21182,Semi-Auto,29200,Diesel,145.0,65.7,2.0,Merc
5056,96,GLS Class,2016,37385,Automatic,21169,Diesel,305.0,37.2,3.0,Merc
5057,13726,C Class,2017,20091,Semi-Auto,24991,Diesel,,,2.1,Merc
5058,12994,GLE Class,2019,47995,Automatic,7848,Diesel,150.0,36.7,2.0,Merc
5059,15641,C Class,2019,26799,Semi-Auto,2498,Petrol,,,1.5,Merc
5060,14028,C Class,2018,18450,Automatic,30460,Diesel,,,2.1,Merc
5061,14818,C Class,2019,27990,Automatic,5225,Petrol,,,1.5,Merc
5062,513,CL Class,2013,11460,Manual,64000,Petrol,125.0,50.4,1.6,Merc
5063,10238,C Class,2018,21498,Automatic,12123,Diesel,145.0,60.1,2.1,Merc
5064,8244,C Class,2020,40179,Semi-Auto,1000,Diesel,145.0,54.3,2.0,Merc
5065,10877,E Class,2013,10499,Automatic,44626,Diesel,145.0,55.4,2.1,Merc
5066,8829,E Class,2019,32499,Semi-Auto,7542,Diesel,145.0,70.6,2.0,Merc
5067,5518,A Class,2016,14581,Semi-Auto,51284,Petrol,125.0,53.3,1.6,Merc
5068,14180,C Class,2019,25799,Automatic,7508,Diesel,,,2.0,Merc
5069,9385,A Class,2019,24299,Semi-Auto,5359,Petrol,145.0,53.3,1.3,Merc
5070,13645,C Class,2017,20981,Manual,7693,Petrol,,,2.0,Merc
5071,263,E Class,2015,19698,Semi-Auto,23578,Diesel,150.0,54.3,3.0,Merc
5072,13279,C Class,2016,16198,Manual,41974,Diesel,,,2.1,Merc
5073,2399,A Class,2019,18490,Semi-Auto,14146,Diesel,145.0,65.7,1.5,Merc
5074,16642,C Class,2018,18390,Automatic,11319,Diesel,,,1.6,Merc
5075,4788,E Class,2017,19970,Semi-Auto,10392,Diesel,20.0,72.4,2.0,Merc
5076,5608,A Class,2016,14789,Manual,37006,Diesel,20.0,68.9,1.5,Merc
5077,11656,GLC Class,2016,22750,Automatic,21225,Diesel,125.0,56.5,2.1,Merc
5078,3499,C Class,2017,25494,Semi-Auto,20380,Diesel,30.0,65.7,2.1,Merc
5079,542,V Class,2018,20998,Manual,11323,Diesel,145.0,46.3,2.1,Merc
5080,3892,C Class,2017,17990,Semi-Auto,19627,Petrol,145.0,50.4,2.0,Merc
5081,5817,C Class,2019,25490,Semi-Auto,10079,Petrol,145.0,45.6,1.5,Merc
5082,1510,C Class,2017,16679,Automatic,24425,Diesel,145.0,64.2,2.1,Merc
5083,3662,B Class,2019,25950,Automatic,3168,Diesel,145.0,55.4,2.0,Merc
5084,5630,GLA Class,2017,16300,Manual,25150,Diesel,20.0,67.3,2.1,Merc
5085,10556,A Class,2016,13298,Automatic,85627,Diesel,20.0,68.9,2.1,Merc
